gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
519588,8,112.974005,28.189685,西牌楼社区居委会,,430103,0731,430103002002,111,,,,,,,,,2,100,1017,1382,3713,33947,519588,,
519589,8,112.974005,28.189685,太平街社区居委会,,430103,0731,430103002003,111,,,,,,,,,2,100,1017,1382,3713,33947,519589,,
519590,8,112.973674,28.189452,坡子街社区居委会,,430103,0731,430103002005,111,,,,,,,,,2,100,1017,1382,3713,33947,519590,,
519591,8,112.973606,28.178522,青山祠社区居委会,,430103,0731,430103002006,111,,,,,,,,,2,100,1017,1382,3713,33947,519591,,
519592,8,112.97364,28.179647,沙河社区居委会,,430103,0731,430103002007,111,,,,,,,,,2,100,1017,1382,3713,33947,519592,,
519593,8,112.973874,28.181168,碧湘社区居委会,,430103,0731,430103002008,111,,,,,,,,,2,100,1017,1382,3713,33947,519593,,
519594,8,112.970291,28.175703,创远社区居委会,,430103,0731,430103002009,111,,,,,,,,,2,100,1017,1382,3713,33947,519594,,
519595,8,112.971283,28.180186,楚湘社区居委会,,430103,0731,430103002010,111,,,,,,,,,2,100,1017,1382,3713,33947,519595,,
519596,8,112.974005,28.189685,西湖社区居委会,,430103,0731,430103002011,111,,,,,,,,,2,100,1017,1382,3713,33947,519596,,
519597,8,112.972367,28.186465,登仁桥社区居委会,,430103,0731,430103002012,111,,,,,,,,,2,100,1017,1382,3713,33947,519597,,
519598,8,112.974005,28.189685,文庙坪社区居委会,,430103,0731,430103002013,111,,,,,,,,,2,100,1017,1382,3713,33947,519598,,
519599,8,112.979125,28.183083,城南中路社区居委会,,430103,0731,430103004002,111,,,,,,,,,2,100,1017,1382,3713,33948,519599,,
519600,8,112.985146,28.185452,工农桥社区居委会,,430103,0731,430103004003,111,,,,,,,,,2,100,1017,1382,3713,33948,519600,,
519601,8,112.983664,28.180137,白沙井社区居委会,,430103,0731,430103004005,111,,,,,,,,,2,100,1017,1382,3713,33948,519601,,
519602,8,112.980945,28.185471,天心阁社区居委会,,430103,0731,430103004006,111,,,,,,,,,2,100,1017,1382,3713,33948,519602,,
519603,8,112.976816,28.185189,古道巷社区居委会,,430103,0731,430103004008,111,,,,,,,,,2,100,1017,1382,3713,33948,519603,,
519604,8,112.981629,28.182099,熙台岭社区居委会,,430103,0731,430103004009,111,,,,,,,,,2,100,1017,1382,3713,33948,519604,,
519605,8,112.977622,28.179105,燕子岭社区居委会,,430103,0731,430103004010,111,,,,,,,,,2,100,1017,1382,3713,33948,519605,,
519606,8,112.97891,28.181491,吴家坪社区居委会,,430103,0731,430103004011,111,,,,,,,,,2,100,1017,1382,3713,33948,519606,,
519607,8,112.971184,28.163918,仰天湖社区居委会,,430103,0731,430103005001,111,,,,,,,,,2,100,1017,1382,3713,33949,519607,,
519608,8,112.976876,28.169396,东电社区居委会,,430103,0731,430103005002,111,,,,,,,,,2,100,1017,1382,3713,33949,519608,,
519609,8,112.978957,28.160822,长坡社区居委会,,430103,0731,430103005003,111,,,,,,,,,2,100,1017,1382,3713,33949,519609,,
519610,8,112.972388,28.170919,东瓜山社区居委会,,430103,0731,430103005005,111,,,,,,,,,2,100,1017,1382,3713,33949,519610,,
519611,8,112.968623,28.165384,杏花园社区居委会,,430103,0731,430103005006,111,,,,,,,,,2,100,1017,1382,3713,33949,519611,,
519612,8,112.967714,28.160031,南站社区居委会,,430103,0731,430103005007,111,,,,,,,,,2,100,1017,1382,3713,33949,519612,,
519613,8,112.977211,28.17234,石子冲社区居委会,,430103,0731,430103005008,111,,,,,,,,,2,100,1017,1382,3713,33949,519613,,
519614,8,112.974548,28.173067,裕南街社区居委会,,430103,0731,430103005009,111,,,,,,,,,2,100,1017,1382,3713,33949,519614,,
519615,8,112.970853,28.171953,宝塔山社区居委会,,430103,0731,430103005010,111,,,,,,,,,2,100,1017,1382,3713,33949,519615,,
519616,8,112.975396,28.159327,火把山社区居委会,,430103,0731,430103005013,111,,,,,,,,,2,100,1017,1382,3713,33949,519616,,
519617,8,112.971654,28.165914,向东南社区居委会,,430103,0731,430103005014,111,,,,,,,,,2,100,1017,1382,3713,33949,519617,,
519618,8,112.980814,28.171002,夏家冲社区居委会,,430103,0731,430103006001,111,,,,,,,,,2,100,1017,1382,3713,33950,519618,,
519619,8,112.982909,28.167346,狮子山社区居委会,,430103,0731,430103006002,111,,,,,,,,,2,100,1017,1382,3713,33950,519619,,
519620,8,112.981331,28.167518,天剑社区居委会,,430103,0731,430103006003,111,,,,,,,,,2,100,1017,1382,3713,33950,519620,,
519621,8,112.984814,28.16438,黄土岭社区居委会,,430103,0731,430103006004,111,,,,,,,,,2,100,1017,1382,3713,33950,519621,,
519622,8,112.983474,28.158472,涂新社区居委会,,430103,0731,430103006005,111,,,,,,,,,2,100,1017,1382,3713,33950,519622,,
519623,8,112.972469,28.15056,赤岭路社区居委会,,430103,0731,430103006008,111,,,,,,,,,2,100,1017,1382,3713,33950,519623,,
519624,8,112.96607,28.122324,豹子岭社区居委会,,430103,0731,430103007001,111,,,,,,,,,2,100,1017,1382,3713,33951,519624,,
519625,8,112.970797,28.132254,新开铺社区居委会,,430103,0731,430103007002,111,,,,,,,,,2,100,1017,1382,3713,33951,519625,,
519626,8,112.971813,28.13453,桥头社区居委会,,430103,0731,430103007003,111,,,,,,,,,2,100,1017,1382,3713,33951,519626,,
519627,8,112.971813,28.13453,新天社区居委会,,430103,0731,430103007007,112,,,,,,,,,2,100,1017,1382,3713,33951,519627,,
519628,8,112.980229,28.128255,木莲社区居委会,,430103,0731,430103007010,111,,,,,,,,,2,100,1017,1382,3713,33951,519628,,
519629,8,112.991658,28.11647,友谊社区居委会,,430103,0731,430103008001,111,,,,,,,,,2,100,1017,1382,3713,33952,519629,,
519630,8,112.999494,28.115047,青园社区居委会,,430103,0731,430103008002,111,,,,,,,,,2,100,1017,1382,3713,33952,519630,,
519631,8,113.004788,28.123237,井湾子社区居委会,,430103,0731,430103008003,111,,,,,,,,,2,100,1017,1382,3713,33952,519631,,
519632,8,112.97211,28.11726,湘园社区居委会,,430103,0731,430103008004,111,,,,,,,,,2,100,1017,1382,3713,33952,519632,,
519633,8,112.993087,28.094856,新园社区居委会,,430103,0731,430103009001,111,,,,,,,,,2,100,1017,1382,3713,33953,519633,,
519634,8,112.994795,28.100935,桂庄社区居委会,,430103,0731,430103009002,111,,,,,,,,,2,100,1017,1382,3713,33953,519634,,
519635,8,112.984419,28.096228,九峰苑社区居委会,,430103,0731,430103009003,111,,,,,,,,,2,100,1017,1382,3713,33953,519635,,
519636,8,112.995393,28.096072,金桂社区,,430103,0731,430103009004,111,,,,,,,,,2,100,1017,1382,3713,33953,519636,,
519637,8,112.976671,28.107516,银桂苑社区,,430103,0731,430103009005,111,,,,,,,,,2,100,1017,1382,3713,33953,519637,,
519638,8,112.983084,28.152634,新丰社区居委会,,430103,0731,430103010001,111,,,,,,,,,2,100,1017,1382,3713,33954,519638,,
519639,8,112.98678,28.152839,芙蓉南路社区居委会,,430111,0731,430103010002,111,,,,,,,,,2,100,1017,1382,3713,33954,519639,,
519640,8,112.976206,28.148277,白沙花园社区居委会,,430103,0731,430103010003,111,,,,,,,,,2,100,1017,1382,3713,33954,519640,,
519641,8,112.978985,28.145977,南大桥社区居委会,,430103,0731,430103010004,111,,,,,,,,,2,100,1017,1382,3713,33954,519641,,
519642,8,112.971083,28.146832,广厦新村社区居委会,,430103,0731,430103010005,111,,,,,,,,,2,100,1017,1382,3713,33954,519642,,
519643,8,112.964975,28.144255,书院路社区居委会,,430103,0731,430103010006,111,,,,,,,,,2,100,1017,1382,3713,33954,519643,,
519644,8,112.971119,28.146691,新开管委村委会,,430103,0731,430103010201,111,,,,,,,,,2,100,1017,1382,3713,33954,519644,,
519645,8,112.994993,28.130922,文源社区居委会,,430103,0731,430103011001,111,,,,,,,,,2,100,1017,1382,3713,33955,519645,,
519646,8,112.99421,28.143844,梅岭社区居委会,,430103,0731,430103011002,111,,,,,,,,,2,100,1017,1382,3713,33955,519646,,
519647,8,113.000774,28.131027,状元坡社区居委会,,430103,0731,430103011003,111,,,,,,,,,2,100,1017,1382,3713,33955,519647,,
519648,8,112.987481,28.143922,天鸿社区居委会,,430103,0731,430103011004,111,,,,,,,,,2,100,1017,1382,3713,33955,519648,,
519649,8,112.983196,28.133202,金汇社区居委会,,430103,0731,430103011005,111,,,,,,,,,2,100,1017,1382,3713,33955,519649,,
519650,8,112.9887,28.06308,南城社区居委会,,430103,0731,430103012004,111,,,,,,,,,2,100,1017,1382,3713,33956,519650,,
519651,8,112.994031,28.078921,嘉和社区,,430103,0731,430103012005,111,,,,,,,,,2,100,1017,1382,3713,33956,519651,,
519652,8,112.9887,28.06308,新宇社区居委会,,430103,0731,430103012006,111,,,,,,,,,2,100,1017,1382,3713,33956,519652,,
519653,8,112.994054,28.059841,新路村委会,,430103,0731,430103012202,111,,,,,,,,,2,100,1017,1382,3713,33956,519653,,
519654,8,112.988419,28.084668,黑石铺社区居委会,,430103,0731,430103013001,111,,,,,,,,,2,100,1017,1382,3713,33957,519654,,
519655,8,112.975718,28.08626,一力社区居委会,,430103,0731,430103013002,111,,,,,,,,,2,100,1017,1382,3713,33957,519655,,
519656,8,112.988419,28.084668,铭安社区居委会,,430103,0731,430103013003,111,,,,,,,,,2,100,1017,1382,3713,33957,519656,,
519657,8,112.988419,28.084668,创谷社区居委会,,430103,0731,430103013004,111,,,,,,,,,2,100,1017,1382,3713,33957,519657,,
519658,8,112.988419,28.084668,披塘村委会,,430103,0731,430103013201,111,,,,,,,,,2,100,1017,1382,3713,33957,519658,,
519659,8,112.93694,28.080523,兴隆村委会,,430103,0731,430103014203,111,,,,,,,,,2,100,1017,1382,3713,33958,519659,,
519660,8,112.93694,28.080523,黄合村委会,,430103,0731,430103014204,220,,,,,,,,,2,100,1017,1382,3713,33958,519660,,
519661,8,112.93694,28.080523,桂井村委会,,430103,0731,430103014205,111,,,,,,,,,2,100,1017,1382,3713,33958,519661,,
519662,8,112.96875,28.132625,大托新村,,430103,0731,430103014206,111,,,,,,,,,2,100,1017,1382,3713,33958,519662,,
519663,8,113.002413,28.012563,暮云社区居委会,,430103,0731,430103015001,111,,,,,,,,,2,100,1017,1382,3713,33959,519663,,
519664,8,113.013279,28.05234,云塘社区居委会,,430103,0731,430103015002,111,,,,,,,,,2,100,1017,1382,3713,33959,519664,,
519665,8,112.999184,28.023699,华月湖社区居委会,,430103,0731,430103015003,111,,,,,,,,,2,100,1017,1382,3713,33959,519665,,
519666,8,113.002413,28.012563,花园岭社区居委会,,430103,0731,430103015004,111,,,,,,,,,2,100,1017,1382,3713,33959,519666,,
519667,8,113.002413,28.012563,丽发社区居委会,,430103,0731,430103015005,111,,,,,,,,,2,100,1017,1382,3713,33959,519667,,
519668,8,113.002413,28.012563,卢浮社区居委会,,430103,0731,430103015006,111,,,,,,,,,2,100,1017,1382,3713,33959,519668,,
519669,8,113.002413,28.012563,莲华村委会,,430103,0731,430103015203,112,,,,,,,,,2,100,1017,1382,3713,33959,519669,,
519670,8,113.00604,27.987769,暮云新村村委会,,430103,0731,430103015204,220,,,,,,,,,2,100,1017,1382,3713,33959,519670,,
519671,8,113.002413,28.012563,许兴村委会,,430103,0731,430103015205,220,,,,,,,,,2,100,1017,1382,3713,33959,519671,,
519672,8,112.981766,28.024176,南托岭社区居委会,,430103,0731,430103016001,111,,,,,,,,,2,100,1017,1382,3713,33960,519672,,
519673,8,112.997702,28.169623,牛角塘社区居委会,,430111,0731,430103016002,111,,,,,,,,,2,100,1017,1382,3713,33960,519673,,
519674,8,112.989017,28.012787,融城社区居委会,,430103,0731,430103016003,111,,,,,,,,,2,100,1017,1382,3713,33960,519674,,
519675,8,112.981035,28.021078,北塘社区居委会,,430103,0731,430103016004,111,,,,,,,,,2,100,1017,1382,3713,33960,519675,,
519676,8,112.981035,28.021078,南鑫社区居委会,,430103,0731,430103016005,111,,,,,,,,,2,100,1017,1382,3713,33960,519676,,
519677,8,112.974956,28.042444,牛角塘村委会,,430103,0731,430103016203,111,,,,,,,,,2,100,1017,1382,3713,33960,519677,,
519678,8,112.981035,28.021078,沿江村委会,,430103,0731,430103016205,112,,,,,,,,,2,100,1017,1382,3713,33960,519678,,
519679,8,112.981035,28.021078,滨洲新村,,430103,0731,430103016207,112,,,,,,,,,2,100,1017,1382,3713,33960,519679,,
519680,8,112.956523,28.202834,湖东社区居委会,,430104,0731,430104001001,111,,,,,,,,,2,100,1017,1382,3714,33961,519680,,
519681,8,112.954612,28.203439,湖中社区居委会,,430104,0731,430104001002,111,,,,,,,,,2,100,1017,1382,3714,33961,519681,,
519682,8,112.952797,28.202418,溁湾镇社区居委会,,430104,0731,430104001003,111,,,,,,,,,2,100,1017,1382,3714,33961,519682,,
519683,8,112.957051,28.206764,荣龙社区居委会,,430104,0731,430104001005,111,,,,,,,,,2,100,1017,1382,3714,33961,519683,,
519684,8,112.953958,28.204291,岳龙社区居委会,,430104,0731,430104001006,111,,,,,,,,,2,100,1017,1382,3714,33961,519684,,
519685,8,112.956271,28.200513,荣华社区居委会,,430104,0731,430104001011,111,,,,,,,,,2,100,1017,1382,3714,33961,519685,,
519686,8,112.929475,28.160134,枇杷塘社区居委会,,430104,0731,430104002001,111,,,,,,,,,2,100,1017,1382,3714,33962,519686,,
519687,8,112.929475,28.160134,科学村社区居委会,,430104,0731,430104002009,111,,,,,,,,,2,100,1017,1382,3714,33962,519687,,
519688,8,112.932538,28.167546,云麓园社区居委会,,430104,0731,430104002012,111,,,,,,,,,2,100,1017,1382,3714,33962,519688,,
519689,8,112.935451,28.16505,麓山南路社区居委会,,430104,0731,430104002014,111,,,,,,,,,2,100,1017,1382,3714,33962,519689,,
519690,8,112.929475,28.160134,麓枫和苑社区居委会,,430104,0731,430104002015,111,,,,,,,,,2,100,1017,1382,3714,33962,519690,,
519691,8,112.929475,28.160134,阳光壹佰社区居委会,,430104,0731,430104002016,111,,,,,,,,,2,100,1017,1382,3714,33962,519691,,
519692,8,112.948315,28.142935,靳江社区,,430104,0731,430104002017,111,,,,,,,,,2,100,1017,1382,3714,33962,519692,,
519693,8,112.929475,28.160134,中海社区,,430104,0731,430104002018,111,,,,,,,,,2,100,1017,1382,3714,33962,519693,,
519694,8,112.929475,28.160134,湘桥社区,,430104,0731,430104002019,111,,,,,,,,,2,100,1017,1382,3714,33962,519694,,
519695,8,112.929475,28.160134,兰亭社区,,430104,0731,430104002020,111,,,,,,,,,2,100,1017,1382,3714,33962,519695,,
519696,8,112.924327,28.160422,左家垅村委会,,430104,0731,430104002201,111,,,,,,,,,2,100,1017,1382,3714,33962,519696,,
519697,8,112.91889,28.16606,桃花岭村委会,,430104,0731,430104002202,112,,,,,,,,,2,100,1017,1382,3714,33962,519697,,
519698,8,112.944285,28.145193,黄鹤村委会,,430104,0731,430104002204,111,,,,,,,,,2,100,1017,1382,3714,33962,519698,,
519699,8,112.929475,28.160134,五星村委会,,430104,0731,430104002205,111,,,,,,,,,2,100,1017,1382,3714,33962,519699,,
519700,8,112.952705,28.192025,石门楼社区居委会,,430104,0731,430104003001,111,,,,,,,,,2,100,1017,1382,3714,33963,519700,,
519701,8,112.95469,28.193825,新民路社区居委会,,430104,0731,430104003004,111,,,,,,,,,2,100,1017,1382,3714,33963,519701,,
519702,8,112.948954,28.165339,八字墙社区居委会,,430104,0731,430104003005,111,,,,,,,,,2,100,1017,1382,3714,33963,519702,,
519703,8,112.944254,28.167972,岳南村社区居委会,,430104,0731,430104003006,111,,,,,,,,,2,100,1017,1382,3714,33963,519703,,
519704,8,112.955118,28.188026,学堂坡社区居委会,,430104,0731,430104003010,111,,,,,,,,,2,100,1017,1382,3714,33963,519704,,
519705,8,112.95131,28.16475,湖大社区居委会,,430104,0731,430104003011,111,,,,,,,,,2,100,1017,1382,3714,33963,519705,,
519706,8,112.947328,28.185158,师大社区居委会,,430104,0731,430104003012,111,,,,,,,,,2,100,1017,1382,3714,33963,519706,,
519707,8,112.950652,28.160066,天马社区,,430104,0731,430104003015,111,,,,,,,,,2,100,1017,1382,3714,33963,519707,,
519708,8,112.952417,28.157838,天凤社区,,430104,0731,430104003016,111,,,,,,,,,2,100,1017,1382,3714,33963,519708,,
